"net_tfa","e401","age","inc","fsize","educ","pira","hown","marr","db","twoearn"
148600,1,48,54600,2,18,1,1,0,1,0
56805,1,36,68019,4,16,1,1,1,0,0
0,1,30,19497,1,6,0,0,0,0,0
98175,1,57,90525,4,12,1,1,1,1,0
20700,1,29,54690,2,13,0,0,1,0,1
3300,1,44,20646,1,12,0,0,0,1,0
74972,1,41,86847,5,16,1,1,1,0,1
197590,1,48,17820,4,13,0,1,1,0,1
36942,1,42,69081,5,15,1,1,1,0,1
-4564,1,33,20196,4,12,0,1,1,0,0
12000,1,32,28740,1,15,0,1,0,1,0
139560,1,43,135114,2,14,1,1,1,1,1
10200,1,38,43260,4,14,1,1,1,0,1
22440,1,57,52632,2,12,1,1,1,0,0
0,1,46,44922,2,12,0,1,1,0,1
77396,1,32,98607,1,17,0,1,0,0,0
7900,1,27,37218,1,16,1,0,0,0,0
-4331,1,38,27693,1,16,0,1,0,1,0
12700,1,48,51102,4,18,0,1,1,1,1
-11,1,42,5409,1,11,0,0,0,1,0
16050,1,51,42606,2,11,0,1,1,1,1
-3240,1,36,47892,3,12,0,0,1,0,1
4600,1,59,14292,1,12,0,0,0,1,0
41241,1,42,48900,3,14,1,1,1,1,0
7327,1,44,49422,3,12,1,1,1,1,1
200000,1,57,70845,2,14,1,1,1,0,1
36540,1,43,59757,2,14,0,1,1,0,1
50,1,44,41298,4,17,0,1,1,0,1
45,1,29,14400,4,11,0,0,1,0,0
-3200,1,44,35652,2,18,0,1,0,1,0
9249,1,29,39774,3,16,0,0,1,0,1
26135,1,32,66840,4,12,0,1,1,1,1
50550,1,42,75573,3,18,1,1,1,1,1
14500,1,33,79860,2,16,0,1,1,0,1
16750,1,36,64815,3,16,0,1,1,1,1
450,1,47,30000,3,13,0,0,0,1,0
33405,1,36,83472,2,16,1,1,1,0,1
24400,1,47,44400,3,12,0,1,0,0,0
-1465,1,42,76527,4,18,0,1,1,0,1
249,1,33,31014,1,14,0,1,0,1,0
54500,1,39,97935,4,17,1,1,1,0,1
18175,1,50,51732,4,13,1,1,1,1,1
1900,1,30,14928,4,10,0,1,1,0,1
-7690,1,27,14760,1,15,0,0,0,1,0
2475,1,30,13503,2,12,0,1,0,1,0
4850,1,35,26241,1,12,1,1,0,0,0
5300,1,38,38400,4,18,0,1,1,0,0
41119,1,35,75372,4,17,0,1,1,1,1
-8690,1,28,30897,2,18,0,0,0,0,0
44599,1,61,68889,2,12,1,1,1,0,1
4600,1,29,36801,3,16,0,1,1,0,0
19949,1,48,26925,4,14,1,1,0,1,0
-6201,1,36,58302,5,14,0,1,1,0,1
75000,1,49,102108,4,18,1,1,1,1,1
81270,1,30,53550,2,16,0,1,1,0,1
-36000,1,50,31260,1,16,0,0,0,1,0
725,1,34,53556,4,14,0,1,1,1,1
4660,1,54,37320,1,14,0,1,0,1,0
15550,1,48,42825,3,12,0,1,1,0,1
22600,1,40,68175,5,12,1,1,1,1,1
1560,1,35,16395,1,15,0,0,0,1,0
398241,1,35,153018,2,16,1,1,1,0,1
8850,1,52,30102,3,16,0,1,1,1,1
44500,1,36,47556,4,14,1,1,1,1,1
14037,1,36,54060,3,16,0,0,1,0,0
300,1,38,42060,1,14,0,0,0,1,0
53821,1,56,69162,7,12,0,1,1,0,1
31599,1,40,51030,1,15,1,1,0,1,0
21548,1,62,39342,5,8,0,1,1,0,0
11400,1,58,73830,6,15,1,1,1,0,0
28100,1,47,71217,2,16,1,1,1,0,1
-1900,1,42,27231,1,13,0,0,0,1,0
3768,1,36,39066,3,12,0,1,1,1,1
71500,1,54,124020,3,18,1,1,1,0,1
102799,1,64,103431,2,12,1,1,1,0,0
6975,1,28,21534,3,13,0,0,1,0,1
80500,1,52,78480,2,12,0,1,1,0,1
4550,1,34,48501,4,16,1,0,1,0,1
73499,1,54,31290,4,12,0,1,1,0,0
-5000,1,40,42960,1,16,0,0,0,0,0
-4700,1,55,87663,4,14,0,1,1,0,1
38000,1,40,68271,4,17,1,1,1,0,1
388000,1,49,152490,4,18,1,1,1,1,1
6099,1,40,23619,2,16,1,0,0,1,0
-21020,1,25,21456,1,13,0,0,0,0,0
-30,1,36,34329,1,17,0,0,0,1,0
4500,1,34,67800,4,16,0,1,1,0,0
20300,1,44,48120,4,15,1,1,1,1,1
16250,1,25,35505,3,12,1,1,1,0,1
12000,1,59,47700,6,16,0,1,1,1,1
-3000,1,48,13845,2,12,0,1,0,0,0
56698,1,42,44133,4,18,1,1,1,1,1
14600,1,51,21750,2,12,0,1,0,0,0
24217,1,50,54540,4,12,1,1,1,1,1
1934,1,34,30543,3,14,0,1,0,1,0
42050,1,38,76941,4,15,1,0,1,0,1
2798,1,30,54906,5,18,0,1,1,1,1
-2039,1,30,17901,4,11,0,1,1,0,1
75200,1,42,79134,3,16,1,1,1,0,1
57184,1,62,24966,1,15,1,1,0,1,0
0,1,62,44361,1,12,0,1,0,1,0
5930,1,44,43914,2,16,0,0,0,1,0
68449,1,41,54075,1,18,0,1,0,0,0
0,1,55,29250,3,12,0,0,1,0,0
5000,1,59,16320,5,9,0,0,1,0,0
3225,1,46,40362,4,12,0,0,1,1,1
-7200,1,44,26232,3,14,0,1,0,1,0
17147,1,46,41580,2,16,1,0,0,1,0
1300,1,37,6168,5,12,0,1,0,0,0
47958,1,55,108420,3,18,1,1,1,0,1
5600,1,52,12954,5,12,0,1,0,1,0
275,1,32,15705,3,15,0,0,0,1,0
200,1,55,25638,2,12,0,1,1,0,0
700,1,40,62136,5,18,0,1,1,1,1
19102,1,51,74613,5,12,0,1,1,0,1
30960,1,35,30090,3,14,0,1,0,1,0
15250,1,35,31050,3,15,0,1,1,0,0
5,1,34,17550,1,16,0,0,0,1,0
400,1,43,22242,2,14,0,0,0,1,0
196250,1,37,95175,3,16,1,1,1,0,1
6999,1,37,43050,5,14,0,0,1,0,1
5709,1,35,28407,4,11,0,0,1,0,1
26500,1,34,55782,1,16,1,1,0,0,0
350,1,47,17562,1,14,0,1,0,0,0
80500,1,59,78972,2,14,1,1,1,0,1
30949,1,31,53100,1,12,1,1,0,1,0
86300,1,41,59580,3,16,1,1,1,0,0
62030,1,41,57642,1,16,1,1,0,1,0
13000,1,42,35100,4,12,0,1,1,0,1
43447,1,58,66504,2,18,1,1,1,1,0
8200,1,38,50574,6,12,0,1,1,0,1
8200,1,32,20640,1,12,0,1,0,1,0
15000,1,29,33375,4,13,0,1,1,0,0
2300,1,30,29958,1,16,0,0,0,0,0
6420,1,58,13275,2,12,0,1,1,1,0
4900,1,52,45090,4,12,0,1,1,1,1
-8948,1,54,52521,4,16,0,0,1,0,1
28100,1,44,65976,3,13,0,1,1,0,1
6100,1,31,43026,3,15,0,1,0,1,0
99000,1,44,64200,1,18,1,1,0,1,0
0,1,53,10761,1,12,0,0,0,0,0
73800,1,53,100008,2,1,0,1,1,0,0
36100,1,29,94125,2,16,1,1,1,1,1
102800,1,40,88698,5,18,1,1,1,0,1
420,1,32,28374,2,16,0,0,1,1,0
5500,1,60,9900,1,9,0,0,0,0,0
56600,1,35,102705,2,16,0,1,1,1,1
78700,1,47,42639,2,18,1,1,0,1,0
-10559,1,32,53364,4,12,0,0,1,0,1
161843,1,48,132009,2,18,1,1,1,1,1
36725,1,40,54816,4,12,1,1,1,0,1
90149,1,36,69636,4,12,0,1,1,1,1
47000,1,44,156600,3,16,1,1,1,0,1
778628,1,43,146577,5,13,1,1,1,0,0
1534,1,51,40683,4,12,0,1,1,0,0
-4384,1,43,34752,1,16,0,1,0,1,0
55380,1,43,68808,4,16,1,1,1,0,1
18799,1,28,28215,5,12,0,1,1,0,0
6950,1,54,66945,3,18,0,1,1,1,1
136000,1,44,67800,5,16,1,1,1,0,0
2799,1,60,14850,1,8,0,1,0,1,0
89000,1,49,96000,2,12,1,1,1,0,1
-500,1,36,40212,4,16,0,1,1,1,1
10800,1,36,110985,4,16,0,1,1,0,1
21000,1,41,66588,2,15,0,1,1,0,1
33000,1,34,33258,1,15,0,1,0,1,0
9400,1,30,59748,1,16,0,0,0,1,0
-2900,1,38,59469,3,17,0,1,1,0,1
4799,1,49,76896,4,16,0,1,1,1,1
19850,1,25,37953,4,12,0,1,1,0,1
2799,1,53,43887,2,12,0,1,1,0,1
27500,1,59,68790,5,16,1,1,1,1,1
549,1,34,68817,5,15,0,1,1,0,1
-1801,1,31,31971,4,12,0,1,1,0,1
139400,1,40,100455,3,18,1,1,1,1,1
-1255,1,30,25758,2,17,0,1,1,0,1
5260,1,50,20484,3,12,0,1,1,0,0
3673,1,29,28122,2,13,0,1,0,0,0
-5501,1,33,63660,2,13,0,0,1,0,1
80060,1,42,71478,1,16,1,1,0,1,0
400,1,47,15000,6,10,0,1,1,0,1
27999,1,57,17484,3,12,0,1,0,0,0
79500,1,41,89952,4,18,1,1,1,1,1
2200,1,50,40905,2,12,0,1,0,1,0
63499,1,46,78654,4,16,1,1,1,0,0
17600,1,44,78762,4,18,1,1,1,1,1
13400,1,45,32973,1,17,0,0,0,1,0
-751,1,43,32046,4,12,0,1,1,0,1
19800,1,44,42840,6,12,0,1,1,0,1
18250,1,64,36036,1,13,0,1,0,1,0
4499,1,34,34557,2,16,0,1,1,0,1
13600,1,62,90726,2,14,1,1,1,1,1
5100,1,35,34080,6,8,0,1,1,0,1
22049,1,47,25383,1,12,1,1,0,1,0
7149,1,33,38880,1,14,0,0,0,1,0
-1600,1,48,55743,4,12,0,1,1,0,1
5315,1,40,75402,2,12,0,1,1,0,1
-1801,1,35,72420,4,16,0,1,1,0,1
2030,1,47,26103,2,12,0,1,0,1,0
-16000,1,40,42048,4,16,0,1,1,0,1
1400,1,28,30381,3,16,0,0,1,1,1
10900,1,42,24780,3,18,0,1,0,1,0
0,1,51,16320,10,12,0,0,1,0,0
55999,1,39,32253,1,18,0,0,0,1,0
127180,1,53,63000,4,15,1,1,1,0,1
160200,1,32,53946,3,14,0,1,1,0,1
8350,1,39,67488,5,12,0,1,1,0,1
36068,1,46,62691,4,16,0,1,1,0,0
38900,1,38,146100,4,16,1,1,1,1,0
150000,1,49,96153,3,14,1,1,1,0,0
30350,1,40,41196,2,16,0,1,0,1,0
37292,1,53,80676,2,12,1,1,1,0,0
200,1,56,18588,2,12,0,0,0,0,0
1009,1,30,51711,2,16,0,1,1,1,1
37923,1,63,40203,4,12,1,1,1,0,0
13849,1,44,52476,4,12,0,1,1,0,1
208500,1,50,69150,4,18,1,1,1,1,1
-2586,1,38,33606,7,12,0,1,1,0,0
-69,1,28,53598,2,16,0,0,1,0,1
38000,1,48,30804,2,12,0,1,0,1,0
12650,1,41,64245,4,12,1,1,1,1,1
4763,1,27,24693,3,12,0,1,1,1,1
43036,1,38,41334,1,18,1,0,0,1,0
-1175,1,30,16596,7,12,0,1,1,0,1
-30480,1,51,9435,3,16,0,0,0,1,0
835,1,47,41361,2,13,0,0,1,0,1
10799,1,50,100002,1,12,0,1,0,1,0
48446,1,44,78783,4,18,0,1,1,1,1
79900,1,47,102630,4,16,1,1,1,0,1
5000,1,42,57300,5,15,0,1,1,1,1
16998,1,56,33414,3,11,0,1,1,1,1
6302,1,26,37641,1,17,0,1,0,0,0
70700,1,33,30762,2,13,0,1,0,0,0
-10100,1,35,31242,3,12,0,0,1,0,1
22635,1,41,56220,2,17,0,1,1,0,1
-4750,1,52,45246,3,12,1,0,1,0,1
-9800,1,33,52962,3,12,0,1,1,1,1
6600,1,42,70635,4,13,0,1,1,0,1
440,1,49,61866,5,12,0,1,1,1,1
4510,1,39,38208,7,12,1,1,1,0,1
8137,1,44,20325,1,12,0,0,0,1,0
16700,1,31,29562,1,17,0,0,0,0,0
3700,1,44,52503,4,12,0,1,1,0,1
17420,1,30,36750,1,14,0,0,0,0,0
11100,1,32,49920,3,12,0,1,1,0,1
11009,1,45,20943,2,12,0,0,0,1,0
4730,1,44,53844,4,12,1,1,1,1,1
-8300,1,38,29046,5,12,0,1,1,0,0
1500,1,51,19866,3,12,0,0,0,1,0
39296,1,30,70962,3,14,1,1,1,0,0
43500,1,51,57783,2,13,0,1,1,1,1
2757,1,35,40719,3,14,0,0,1,0,1
17966,1,44,37620,2,12,1,1,1,0,1
12700,1,31,31494,4,14,0,1,1,0,0
-14300,1,36,46533,6,14,0,0,1,0,1
-3751,1,38,45027,5,14,0,1,1,0,1
6000,1,30,36720,3,8,0,1,1,1,1
43300,1,53,60282,3,13,1,1,1,1,1
-567,1,26,22914,4,1,0,1,1,0,1
57775,1,36,69003,4,16,0,1,1,1,1
-5900,1,36,77469,2,12,0,1,1,1,1
45650,1,42,52758,5,12,0,1,1,1,1
250,1,42,24132,6,11,0,1,1,0,1
129011,1,44,56802,4,16,1,1,1,0,1
7000,1,25,33630,1,16,0,0,0,0,0
39980,1,36,19296,2,12,0,0,0,1,0
12203,1,35,39876,3,12,0,1,1,1,1
-6545,1,26,45651,3,12,0,0,1,1,1
13704,1,37,81432,4,14,0,1,1,0,1
37600,1,27,44160,1,16,0,1,0,1,0
37000,1,30,80250,1,14,0,0,0,1,0
2119,1,42,31596,4,12,0,1,1,0,0
-660,1,46,20406,5,12,0,0,1,0,1
2700,1,39,45564,4,11,0,1,1,0,1
14006,1,37,33174,4,15,0,1,1,0,1
295136,1,50,61158,2,14,1,1,1,1,0
-10800,1,42,38316,3,15,0,1,0,1,0
8325,1,57,84927,3,12,1,1,1,0,1
21844,1,36,50025,4,16,0,1,1,0,0
1050,1,45,24018,3,14,0,1,1,0,0
56800,1,44,28125,4,11,1,1,1,0,0
137400,1,50,75120,4,12,0,1,1,1,1
42114,1,41,58368,5,17,1,1,1,1,1
55050,1,33,95472,3,18,1,1,1,1,1
-1388,1,34,17955,4,12,0,1,1,0,1
-7119,1,42,40557,4,12,0,1,1,0,0
4200,1,36,20160,5,12,0,1,0,1,0
-16900,1,40,86868,3,16,0,1,1,1,1
110000,1,56,27945,2,12,1,1,0,1,0
46931,1,44,69156,3,12,0,1,1,1,1
-4400,1,25,27615,1,14,0,0,0,0,0
9500,1,36,20562,1,12,1,1,0,0,0
14903,1,49,38511,2,8,0,1,1,0,1
49099,1,48,10149,1,12,1,1,0,1,0
-3029,1,46,44949,4,17,0,1,1,0,0
56300,1,57,43398,2,16,1,1,1,0,0
4550,1,26,20460,1,15,0,0,0,0,0
24745,1,52,28233,3,12,1,1,1,0,0
2200,1,26,18198,2,12,0,0,0,1,0
29300,1,52,37887,2,10,1,1,1,1,1
-1800,1,43,27354,3,12,0,1,0,0,0
41725,1,37,83868,3,13,0,1,1,1,1
111768,1,48,84000,2,17,0,1,1,1,1
81550,1,38,89388,2,16,0,1,1,1,1
17099,1,39,59616,1,18,1,0,0,0,0
61475,1,47,17280,2,15,0,1,0,0,0
19000,1,38,99030,3,16,1,1,1,0,1
0,1,58,9744,3,4,0,1,1,1,0
-8000,1,40,33714,3,12,0,0,1,0,1
82015,1,51,66477,3,12,1,1,1,0,1
-3600,1,54,29370,4,8,0,1,1,0,0
-1126,1,36,39366,4,13,0,0,1,0,1
50000,1,59,49245,4,15,0,1,1,0,0
-38523,1,40,44493,3,16,0,0,1,1,1
14200,1,56,73305,1,18,1,1,0,1,0
1700,1,25,25380,1,12,1,1,0,1,0
14970,1,59,67104,4,18,1,1,1,0,1
65750,1,57,55635,2,14,1,1,1,0,0
71197,1,60,55545,2,12,1,1,1,0,0
250,1,32,35607,6,13,0,1,1,0,1
19299,1,61,86442,2,18,1,1,1,0,1
-4875,1,31,27120,2,12,0,1,1,0,1
-13201,1,27,54708,2,18,0,0,1,1,1
15650,1,58,16200,2,13,0,1,0,1,0
-9925,1,28,54846,3,18,0,1,1,0,1
0,1,51,22500,1,9,0,1,0,0,0
93280,1,54,61194,4,13,1,1,1,1,1
9249,1,62,31059,2,12,1,1,1,0,0
1100,1,58,10863,4,12,0,1,1,0,0
3950,1,53,25257,6,12,1,0,0,0,0
3405,1,56,24243,3,13,0,1,1,1,0
71569,1,39,39705,4,13,1,1,1,0,1
28000,1,55,37377,3,8,0,1,1,0,0
65391,1,50,65565,4,17,1,1,1,1,1
8250,1,29,143781,3,17,0,1,1,1,1
50100,1,42,52416,4,13,1,1,1,1,1
-12800,1,28,57900,1,18,0,0,0,1,0
2500,1,51,30144,2,12,0,1,0,0,0
8009,1,62,21924,2,12,1,1,1,0,0
89509,1,57,28113,3,12,0,1,1,0,0
42800,1,45,68610,4,17,0,1,1,0,1
-700,1,41,43470,5,13,0,0,1,0,1
18700,1,41,75321,1,18,0,0,0,1,0
46059,1,37,57768,1,14,1,0,0,1,0
46622,1,44,57828,4,16,1,1,1,0,0
67115,1,44,55833,3,14,1,1,1,0,1
200,1,36,24009,1,12,0,0,0,1,0
5400,1,32,34215,4,16,0,0,1,0,0
4126,1,37,60927,3,13,0,1,1,1,1
8190,1,27,38640,2,16,0,0,1,1,1
43799,1,46,30933,1,12,0,0,0,0,0
61899,1,58,32118,1,12,1,0,1,0,0
11255,1,38,37800,4,12,0,0,0,1,0
-200,1,34,47547,4,12,1,1,1,0,1
62600,1,39,50979,4,12,1,1,1,0,1
4700,1,32,36300,1,16,0,1,0,0,0
-11700,1,34,63606,2,13,0,1,1,1,1
203200,1,39,97845,2,14,1,1,1,1,1
16376,1,31,44871,1,16,0,1,0,1,0
18310,1,34,15756,3,12,0,1,1,0,1
-4100,1,36,30972,4,12,0,0,1,1,1
4500,1,43,21960,1,16,0,1,0,1,0
79700,1,43,69000,2,13,0,1,1,0,0
779,1,62,29784,5,12,0,1,1,1,1
20890,1,46,43452,5,12,1,1,1,0,1
-3380,1,28,25245,2,14,0,1,1,1,1
1400,1,41,29121,4,12,0,1,1,1,1
-900,1,43,36612,2,14,0,1,1,1,1
2000,1,50,29784,4,7,0,1,1,1,1
-7402,1,33,19650,2,12,0,1,0,1,0
65200,1,59,32196,2,13,1,1,0,1,0
77900,1,62,48138,3,12,1,1,1,0,1
20000,1,39,59700,3,18,0,1,1,1,1
28600,1,43,73641,2,14,1,1,1,0,1
58019,1,47,43854,2,18,0,1,0,1,0
-6201,1,46,31116,3,12,0,1,1,1,1
3000,1,42,62112,7,12,0,1,1,0,0
47598,1,46,69780,5,12,1,1,1,0,1
0,1,42,29070,2,1,0,1,0,0,0
3487,1,26,44394,2,14,0,1,1,0,1
44762,1,47,38256,2,16,1,1,1,1,1
5162,1,36,36354,1,12,0,1,0,1,0
4150,1,47,38772,2,13,0,0,1,0,1
144498,1,62,50373,2,12,1,1,1,0,0
99900,1,50,84069,4,12,1,1,1,0,1
142100,1,37,191715,3,18,1,1,1,0,1
-13325,1,34,33669,3,12,0,1,0,0,0
125179,1,45,22953,1,12,1,1,0,1,0
8206,1,37,59028,4,16,0,1,1,1,1
-1665,1,44,57396,4,12,0,1,1,0,1
-4500,1,32,53322,5,16,0,1,1,0,1
600,1,33,25500,4,12,0,1,1,0,1
840,1,34,56058,3,12,0,1,1,1,1
1575,1,52,16644,2,10,0,1,1,0,0
8345,1,38,35718,3,12,0,1,1,0,1
-2200,1,51,46008,5,10,1,1,1,1,1
81312,1,59,71568,2,12,1,1,1,0,1
42390,1,27,30792,1,17,0,1,0,0,0
7255,1,27,23913,1,18,0,0,0,1,0
34908,1,43,31239,3,12,0,0,1,0,0
14599,1,49,107559,4,14,0,1,1,1,1
-2474,1,40,25614,4,14,0,0,1,0,0
171850,1,47,62553,6,12,1,1,1,0,0
-9000,1,39,63690,1,16,0,0,0,1,0
3874,1,56,56343,3,12,0,1,0,1,0
-6700,1,33,48705,3,12,0,0,1,0,1
0,1,38,22806,1,5,0,0,0,0,0
88998,1,53,39600,2,16,1,1,1,0,0
6320,1,38,40350,4,12,0,1,1,1,1
80248,1,48,50772,4,12,0,1,1,0,0
1960,1,29,27096,5,12,0,1,1,0,1
20100,1,52,91992,8,13,0,1,1,1,1
52500,1,63,17442,2,12,0,1,0,1,0
15630,1,48,121701,2,15,0,1,1,1,1
4766,1,33,52737,2,13,1,0,1,0,1
400,1,28,30129,1,12,0,0,0,1,0
14204,1,56,44220,3,13,0,1,1,0,0
42300,1,43,29688,5,12,0,1,1,1,1
7744,1,37,36882,4,12,0,1,1,0,0
75554,1,35,86472,4,16,1,1,1,1,1
16247,1,50,71205,2,17,0,1,1,1,1
1865,1,40,45279,3,13,0,0,1,1,1
28209,1,44,51717,1,12,0,1,0,1,0
200,1,45,14625,1,12,0,0,0,0,0
5899,1,40,67434,4,13,0,1,1,1,1
101300,1,43,142569,4,16,1,1,1,1,1
1720,1,30,58155,6,14,0,1,1,0,1
16925,1,34,42006,4,13,0,1,1,1,0
94399,1,63,56700,2,18,1,1,1,1,1
151998,1,57,49959,2,12,0,1,1,0,0
13202,1,39,40392,6,11,0,1,1,0,1
-6239,1,56,56676,2,12,0,1,1,1,1
15399,1,29,40776,4,16,0,1,1,0,1
3199,1,53,39666,2,14,0,1,1,1,0
-3620,1,29,23325,1,18,1,0,0,0,0
113600,1,47,52110,2,16,1,1,1,0,1
630632,1,50,101331,1,17,1,1,0,1,0
227000,1,35,135300,3,17,1,1,1,0,1
2200,1,34,57150,4,16,0,1,1,0,1
-40,1,46,20796,4,11,0,1,1,0,0
22499,1,53,28896,3,9,0,1,1,0,1
23000,1,27,44100,1,16,0,1,0,0,0
122448,1,46,29526,1,16,1,1,0,1,0
399946,1,39,160701,6,12,1,1,1,0,0
500,1,30,9180,4,12,0,0,1,0,0
46729,1,47,31908,3,17,0,1,0,0,0
2300,1,33,34308,4,12,0,0,1,0,1
-390,1,31,51051,4,12,0,1,1,0,1
-450,1,36,17736,3,12,0,0,0,0,0
940,1,39,37662,4,12,0,0,1,0,1
4000,1,29,27000,1,12,0,0,0,1,0
26000,1,43,56154,5,18,1,1,1,1,0
10649,1,57,9462,1,12,1,1,0,1,0
2099,1,31,60,1,16,0,1,0,1,0
-8334,1,45,101589,5,18,1,1,1,1,1
30740,1,53,31350,1,12,1,1,0,0,0
-105,1,35,86811,4,14,0,1,1,0,1
2167,1,42,73341,4,12,0,1,1,1,1
21299,1,63,59340,2,12,1,1,1,1,1
-1673,1,43,19293,5,12,0,1,1,0,0
7000,1,41,38880,2,18,0,1,1,1,1
47000,1,37,41784,4,18,0,1,1,0,0
176000,1,54,113013,2,14,0,1,1,0,0
475632,1,51,69987,3,14,0,1,0,0,0
6700,1,52,75612,2,16,0,1,1,1,1
-26670,1,34,36411,2,18,0,1,0,1,0
-2981,1,29,28050,4,10,0,0,1,1,1
5000,1,31,28635,1,12,0,1,0,1,0
42558,1,35,36234,1,16,0,0,0,0,0
-31500,1,59,63261,3,12,0,1,1,1,1
300,1,41,23043,4,12,0,1,0,0,0
-150,1,30,10455,3,12,0,0,1,0,0
-150,1,40,46215,2,14,0,0,1,1,1
68750,1,56,62700,2,11,0,1,1,0,1
21068,1,33,26526,1,12,1,1,0,1,0
13034,1,51,53700,4,12,0,1,1,0,0
6100,1,30,18750,4,12,0,0,0,1,0
61788,1,45,34488,4,12,0,1,1,0,1
21800,1,32,54144,1,16,1,0,0,0,0
242658,1,48,56754,3,16,1,1,1,0,1
14060,1,31,48177,4,16,1,1,1,0,1
-17531,1,52,30078,2,4,0,1,1,0,1
9000,1,33,58572,4,12,0,1,1,1,1
53800,1,60,28440,2,12,1,1,1,0,1
12230,1,33,63360,5,18,0,1,1,0,1
11638,1,27,36474,4,14,0,0,1,0,0
9500,1,29,32109,1,13,1,1,0,0,0
-4240,1,31,28035,2,13,0,0,0,0,0
-853,1,49,43224,4,12,0,1,1,1,0
20733,1,42,44520,3,12,1,1,1,0,1
10200,1,36,33960,13,4,0,0,1,0,0
1243,1,43,27048,4,12,0,1,1,0,1
300,1,34,18018,3,14,0,1,1,0,0
-410,1,30,21630,3,13,0,0,0,0,0
-13517,1,52,31368,3,12,1,1,1,0,0
21550,1,40,53736,5,13,0,1,1,0,1
47300,1,53,30900,2,12,0,1,0,0,0
-14675,1,42,35112,2,15,0,1,0,0,0
20240,1,33,46002,7,16,1,1,1,0,0
83300,1,43,77700,5,12,0,1,1,1,1
19449,1,35,49230,5,12,1,1,1,0,0
1226,1,64,34035,3,12,0,1,1,1,1
105000,1,40,101226,6,16,1,1,1,0,0
5528,1,28,31203,2,16,0,1,0,1,0
-1100,1,38,33048,2,15,0,0,0,0,0
7000,1,30,20640,4,12,0,1,1,0,0
46200,1,33,80724,1,16,1,1,0,1,0
2449,1,59,49950,2,12,0,1,1,1,1
-8340,1,44,33645,1,18,0,1,0,1,0
-2950,1,41,35772,4,15,0,1,1,0,1
1500,1,38,25500,1,12,0,0,0,0,0
-3165,1,43,17418,2,12,0,0,0,1,0
22849,1,38,47826,1,14,0,0,0,0,0
600,1,38,33579,1,16,0,0,0,0,0
11749,1,47,64011,3,18,1,1,1,0,1
37400,1,55,57672,3,12,0,1,1,0,1
8400,1,39,39168,1,12,0,0,0,1,0
51315,1,52,42270,4,12,0,1,1,0,0
-10475,1,32,28434,4,16,0,1,1,0,1
21589,1,59,25560,1,12,0,1,0,0,0
-1420,1,55,25761,1,15,0,0,0,1,0
75450,1,44,61869,2,12,0,1,1,1,1
-5119,1,31,18909,1,12,0,0,0,0,0
7460,1,57,27036,1,13,0,0,0,1,0
11509,1,29,44805,3,14,1,1,1,0,1
2640,1,32,18450,1,12,0,0,0,0,0
1380,1,41,42213,5,9,1,1,1,0,0
44500,1,40,62700,8,17,0,0,1,1,1
5248,1,46,33639,4,12,0,1,1,1,1
112000,1,41,61500,4,17,1,1,1,0,0
16000,1,31,120300,2,18,0,1,1,1,1
112749,1,39,31845,3,13,0,0,1,0,0
19431,1,38,56028,4,14,0,1,1,1,1
522380,1,48,84063,5,16,1,1,1,0,1
21048,1,25,39102,1,16,1,0,0,0,0
7999,1,45,57843,2,12,0,0,1,0,1
83100,1,48,58296,4,12,1,1,1,1,1
6505,1,41,30321,6,12,0,1,1,1,1
32900,1,42,16812,1,13,0,1,0,0,0
4700,1,26,36492,4,12,1,1,1,0,1
89150,1,52,67059,5,12,1,1,1,0,0
7100,1,41,72600,4,17,0,1,1,1,1
2547,1,37,57234,3,12,0,1,1,1,1
-23162,1,32,31644,4,12,0,1,1,1,1
230,1,28,7914,3,12,0,0,1,0,0
-5675,1,32,22425,4,13,0,0,1,0,0
25270,1,58,31689,2,4,0,1,1,0,1
-100,1,36,28032,1,12,0,0,0,1,0
272,1,38,15813,2,12,0,0,0,0,0
206100,1,56,50625,3,12,1,1,1,1,0
48330,1,57,35700,3,11,0,1,1,0,0
200,1,45,29838,4,8,0,1,1,0,0
23250,1,50,49848,3,18,1,1,0,1,0
13450,1,44,59235,4,12,1,1,1,0,1
-3700,1,34,26526,1,12,0,0,0,1,0
11600,1,26,36972,1,17,0,0,0,1,0
749,1,33,46245,4,12,0,1,1,0,0
12300,1,44,51612,4,14,0,1,1,0,1
45000,1,59,46920,6,12,0,0,1,0,0
3900,1,31,49410,4,14,0,0,1,1,1
10000,1,40,84360,4,16,0,0,1,1,1
8550,1,29,20025,2,13,0,0,0,1,0
174232,1,44,138942,4,16,1,1,1,0,1
9649,1,44,22044,4,12,0,1,1,1,0
115000,1,59,69435,2,13,1,1,1,1,1
115240,1,63,43326,2,12,1,1,1,1,0
14500,1,49,52590,2,12,0,1,1,1,1
-1222,1,38,35322,3,16,0,1,0,1,0
-6393,1,47,64656,4,17,0,1,1,1,1
5674,1,32,18594,1,12,0,0,0,1,0
-64,1,46,3900,4,12,0,0,1,0,0
28900,1,54,67431,4,13,1,1,1,0,1
57700,1,38,88764,2,15,0,1,1,1,1
-4783,1,46,51426,4,13,0,1,1,0,1
10329,1,64,37242,2,14,0,1,1,0,0
114000,1,53,156036,3,17,1,1,1,0,0
24210,1,50,24540,4,12,0,1,1,0,0
62899,1,45,45012,3,12,0,1,1,0,1
24278,1,43,49044,6,12,1,1,1,0,1
